id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references,dataset_id
26819542,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,e85d5769-bb71-4479-acca-bcc4bcc30385,BRIT381135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:e85d5769-bb71-4479-acca-bcc4bcc30385,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26819542,370-symbiota_data
14262737,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,f7158da4-482e-491b-bfb3-0ddba160646b,BRIT373177,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Argythamnia|Argythamnia humilis,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Argythamnia humilis var. humilis,72912.0,(Engelm. & A. Gray) Müll. Arg.,Argythamnia,,humilis,var.,humilis,Variety,,,,,,,,V. L. Cory,51257,1945-11-27,1945.0,11.0,27.0,331.0,,1945-11-27,,,,,,,,,,,,,,,United States,Texas,San Patricio,,,,28.008783,-97.518274,,47742.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:42:39,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:f7158da4-482e-491b-bfb3-0ddba160646b,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14262737,370-symbiota_data
24853607,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,eb7720c1-bc9a-4f63-8957-0f142ad55e45,BRIT384287,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Onagraceae|Hartmannia,Plantae,Magnoliophyta,,Myrtales,Onagraceae,Hartmannia speciosa,8812.0,(Nutt.) Small,Hartmannia,,speciosa,,,Species,,,,,,,,Neal Guthrie,17,1966-04-07,1966.0,4.0,7.0,97.0,,1966-4-7,,,,,,,,,,,,,,,United States,Texas,Travis,,"14 miles northwest of Austin, Texas.",,,,,,,,,,,,,,,,,,,,TEX4BRITwzhou,2020-05-07 08:45:12,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:eb7720c1-bc9a-4f63-8957-0f142ad55e45,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24853607,370-symbiota_data
26820416,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,b921a10e-8801-485b-a404-b06b11b8257d,BRIT376130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:b921a10e-8801-485b-a404-b06b11b8257d,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26820416,370-symbiota_data
26788559,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,57733e31-c1a0-4ed5-8cec-f1a6a3c42452,BRIT391430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:57733e31-c1a0-4ed5-8cec-f1a6a3c42452,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26788559,370-symbiota_data
24842011,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,ab7e6727-f406-4b1c-b832-dd7048545fdb,BRIT354803,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Prosopis|Prosopis glandulosa,Plantae,Magnoliophyta,,Fabales,Fabaceae,Prosopis glandulosa var. glandulosa,19560.0,Torr.,Prosopis,,glandulosa,var.,glandulosa,Variety,,,,,,,,Greg H. Hall,156,1972-06-08,1972.0,6.0,8.0,160.0,,1972-6-8,,,,,,,,,,,,,,,United States,Texas,Hill,,Remote roadside near Cobb creek ca. 2 mi. S of Vaughan.,,,,,,,,,,,,,,,,,,,,TEX4BRITAdrianaG,2020-06-04 11:52:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:ab7e6727-f406-4b1c-b832-dd7048545fdb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24842011,370-symbiota_data
26814190,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,8ea3208a-7c6f-4f0d-92f0-5b8d6ab7d3f7,BRIT378360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:8ea3208a-7c6f-4f0d-92f0-5b8d6ab7d3f7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26814190,370-symbiota_data
24846963,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,03b79aeb-b3fa-4a3a-bf15-8901c71c22bb,BRIT361733,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Krameriaceae|Krameria,Plantae,Magnoliophyta,,Zygophyllales,Krameriaceae,Krameria lanceolata,1448.0,Torr.,Krameria,,lanceolata,,,Species,,1993-06-26,,,,,,Elinor Lehto,L25626,1993-05-30,1993.0,5.0,30.0,150.0,,1993-5-30,,Black soil over chalk.,,,,,,,,,,,,,United States,Texas,Dallas,,Dallas Nature Center (SW Dallas).,,,,,,,,,,,,,,,,,,,,TEX4BRITElijahTM,2020-07-10 13:02:47,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:03b79aeb-b3fa-4a3a-bf15-8901c71c22bb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24846963,370-symbiota_data
19518614,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c5cd1e90-4612-4353-b988-0c58f9e421fb,BRIT480920,,Plantae|Magnoliophyta|Monocots|Commelinids|Commelinales|Commelinaceae|Tradescantia,Plantae,Magnoliophyta,,Commelinales,Commelinaceae,Tradescantia subacaulis,103771.0,Bush,Tradescantia,,subacaulis,,,Species,,,,,,,,V. L. Cory,54199,1948-04-08,1948.0,4.0,8.0,99.0,,,frequent in sandy grassland of Ft,"Stem branched at base, the branches spreading, 1 dm. long or loss; petals bright blue. frequent in sandy grassland of Ft. Parker State Park.",,,,,,,,,,,,,United States,Texas,Limestone,,7 miles south by west of Mexia. Ft. Parker State Park.,,,,,,,,,,,,,,,,,,,,preprocessed,2020-09-25 10:38:05,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c5cd1e90-4612-4353-b988-0c58f9e421fb,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19518614,370-symbiota_data
19520765,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,2466237d-8808-4e17-b94d-61df46e397ed,BRIT483232,,Plantae|Magnoliophyta|Monocots|Commelinids|Poales|Cyperaceae|Cyperus,Plantae,Magnoliophyta,,Poales,Cyperaceae,Cyperus ochraceus,27014.0,Vahl,Cyperus,,ochraceus,,,Species,Stanley D. Jones,April 1997,,,,,,Lloyd H. Shinners,24349,1956-08-12,1956.0,8.0,12.0,225.0,,1956-8-12,,"Clay ditch with running water, by rice field.",,,,,,,,,,,,,United States,Texas,Matagorda,,4 miles west-southwest of Bay City.,,,,,,,,,,,,,,,,,,,,TEX4BRITbhristina,2018-04-19 14:32:19,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:2466237d-8808-4e17-b94d-61df46e397ed,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=19520765,370-symbiota_data
26836934,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,4db221c9-18f2-4490-add0-3f73adec53f7,BRIT517431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 16:30:56,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:4db221c9-18f2-4490-add0-3f73adec53f7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26836934,370-symbiota_data
24839375,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,9c1b7e21-2433-4cfc-8e46-6a323474bb88,BRIT351319,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Petalostemon,Plantae,Magnoliophyta,,Fabales,Fabaceae,Petalostemon villosus,46766.0,Nutt.,Petalostemon,,villosus,,,Species,Don K. Wemple,1961-65,,,,,,Norlan C. Henderson,62-810,1962-07-01,1962.0,7.0,1.0,182.0,,1962-7-1,,Sandy hillside.,,,,,,,,,,,,,United States,Texas,Jones,,"Along U.S. #277, about 6 miles south of Anson.",,,,,,,,,,,,,,,,,,,,TEX4BRITwzhou,2020-06-12 08:16:09,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:9c1b7e21-2433-4cfc-8e46-6a323474bb88,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24839375,370-symbiota_data
26791303,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,bfc7c53a-b9c5-49ea-b7c3-9bc6b1cf3be3,BRIT398691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:bfc7c53a-b9c5-49ea-b7c3-9bc6b1cf3be3,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26791303,370-symbiota_data
14251972,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,46c45676-484e-4ce7-8aaa-9eede9d8a563,BRIT490135,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Apiales|Apiaceae|Ciclospermum,Plantae,Magnoliophyta,,Apiales,Apiaceae,Ciclospermum leptophyllum,26830.0,(Pers.) Sprague,Ciclospermum,,leptophyllum,,,Species,,,,,,,,L. Lackey,429,1994-04-16,1994.0,4.0,16.0,106.0,,1994-04-16,,,,,,,,,,,,,,,United States,Texas,Bandera,,,,29.747205,-99.246244,,49509.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:36:02,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:46c45676-484e-4ce7-8aaa-9eede9d8a563,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14251972,370-symbiota_data
25219577,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,ba9de751-6f39-4c0f-9ac5-f381c278d609,BRIT559933,18570,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Silphium,Plantae,Magnoliophyta,,Asterales,Asteraceae,Silphium asteriscus,44347.0,L.,Silphium,,asteriscus,,,Species,,,,,,,,John Taylor,23113,1976-08-09,1976.0,8.0,9.0,222.0,,,,along creek,,,,,,,,,,,,,United States,Oklahoma,Pushmataha,,"Collected along Honobia Creek about 1.5 miles North of Honobia, Oklahoma.",,,,,,,,,,,,,,,,,,,,apbordelon,2020-07-02 11:20:06,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:ba9de751-6f39-4c0f-9ac5-f381c278d609,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25219577,370-symbiota_data
26805212,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,bc2644cb-586e-4980-aa49-9e90f8cf1c09,BRIT487219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:bc2644cb-586e-4980-aa49-9e90f8cf1c09,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26805212,370-symbiota_data
25201475,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c015e904-69f7-48ee-80bc-8b51fb8c41a7,BRIT545754,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Eupatorium,Plantae,Magnoliophyta,,Asterales,Asteraceae,Eupatorium perfoliatum,43888.0,L.,Eupatorium,,perfoliatum,,,Species,,,,,,,,V. L. Cory,56801,1949-07-22,1949.0,7.0,22.0,203.0,,,"one plant; Stems stout, up to 11.5 dm. high",one plant at seep in deep cut near top of high hill.,,,,,,,,,,,,,United States,Oklahoma,Atoka,,1¼ miles southeast of Atoka,,,,,,,,,,,,,,,,,,,,apbordelon,2020-06-22 11:12:20,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c015e904-69f7-48ee-80bc-8b51fb8c41a7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25201475,370-symbiota_data
14257144,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,1727b7e7-b388-4ddb-90c6-dcc98872ba88,BRIT341380,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Lesquerella,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,Lesquerella fendleri,1238.0,(A. Gray) S. Wats.,Lesquerella,,fendleri,,,Species,,,,,,,,Ann Grimes,291,1969-06-01,1969.0,6.0,1.0,152.0,,1969-06-01,,,,,,,,,,,,,,,United States,Texas,Brewster,,,,29.81195,-103.251756,,114705.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:38:37,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:1727b7e7-b388-4ddb-90c6-dcc98872ba88,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14257144,370-symbiota_data
24839706,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,49893017-382f-43dc-b293-47a6c709a91a,BRIT351849,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Desmodium|Desmodium paniculatum,Plantae,Magnoliophyta,,Fabales,Fabaceae,Desmodium paniculatum var. pubens,81009.0,Torr. & A. Gray,Desmodium,,paniculatum,var.,pubens,Variety,,,,,,,,V. L. Cory,57717,1950-08-09,1950.0,8.0,9.0,221.0,,1950-8-9,"Infrequent. Stems branched at base, the branches erect, up to 1 m. high.",In woods at edge of swamp along creek.,,,,,,,,,,,,,United States,Texas,Upshur,,4 3/4 miles southeast of Gilmer.,,,,,,,,,,,,,,,,,,,,TEX4BRITAdickerson,2020-06-30 14:29:29,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:49893017-382f-43dc-b293-47a6c709a91a,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24839706,370-symbiota_data
24924646,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,b48fcf4e-e580-4168-8373-c4a327c922b9,BRIT457066,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Dipsacales|Caprifoliaceae|Valerianella,Plantae,Magnoliophyta,,Dipsacales,Caprifoliaceae,Valerianella radiata,51586.0,(L.) Dufr.,Valerianella,,radiata,,,Species,,,,,,,,Lloyd H. Shinners,10841,1949-04-03,1949.0,4.0,3.0,93.0,,,,"Vacant lot, sandy clay soil. Flowers white.",,,,,,,,,,,,,United States,Texas,Kaufman,,In Terrell.,,,,,,,,,,,,,,,,,,,,preprocessed,2020-09-25 10:38:07,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:b48fcf4e-e580-4168-8373-c4a327c922b9,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24924646,370-symbiota_data
14236865,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,830b9eb7-0f05-4650-baa0-c451e2db6d59,BRIT291465,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Palafoxia,Plantae,Magnoliophyta,,Asterales,Asteraceae,Palafoxia tripteris,66731.0,(DC.) Shinners,Palafoxia,,tripteris,,,Species,,,,,,,,George G. Williges,661,1964-06-13,1964.0,6.0,13.0,165.0,,1964-06-13,,,,,,,,,,,,,,,United States,Texas,Cameron,,,,26.151497,-97.452853,,52687.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:17:40,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:830b9eb7-0f05-4650-baa0-c451e2db6d59,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14236865,370-symbiota_data
24931018,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,cc358d1c-00ff-4b28-9b42-2a587ec7a962,BRIT454524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nfn:britjb,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,preprocessed,2021-02-11 14:51:21,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:cc358d1c-00ff-4b28-9b42-2a587ec7a962,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24931018,370-symbiota_data
24848565,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,b03c00cb-803c-4ae4-92b8-1952982d1262,BRIT363569,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Salvia,Plantae,Magnoliophyta,,Lamiales,Lamiaceae,Salvia farinacea,17316.0,Benth.,Salvia,,farinacea,,,Species,,,,,,,,Jimmy Belvin,44,1966-04-25,1966.0,4.0,25.0,115.0,,1966-4-25,,In sandy loam.,,,,,,,,,,,,,United States,Texas,Mcculloch,,One mile north of Brady.,,,,,,,,,,,,,,,,,,,,TEX4BRITar65965,2020-06-30 15:07:35,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:b03c00cb-803c-4ae4-92b8-1952982d1262,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24848565,370-symbiota_data
26827781,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,c9a55c6f-9ac0-40e6-96a3-51180d9bbd87,BRIT473831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:c9a55c6f-9ac0-40e6-96a3-51180d9bbd87,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26827781,370-symbiota_data
14265244,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6af7899d-6708-4945-a5a6-4bfcc95050a7,BRIT346314,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Euphorbiaceae|Euphorbia,Plantae,Magnoliophyta,,Malpighiales,Euphorbiaceae,Euphorbia spathulata,3361.0,Lam.,Euphorbia,,spathulata,,,Species,,,,,,,,Lloyd H. Shinners,19339,1955-04-03,1955.0,4.0,3.0,93.0,,1955-04-03,,,,,,,,,,,,,,,United States,Texas,Brazoria,,,,29.167828,-95.434256,,57177.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:37:34,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6af7899d-6708-4945-a5a6-4bfcc95050a7,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14265244,370-symbiota_data
24922003,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,7898e54e-cf2e-4f9b-a239-7cc32347b686,BRIT451654,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Malpighiales|Salicaceae|Populus|Populus deltoides,Plantae,Magnoliophyta,,Malpighiales,Salicaceae,Populus deltoides subsp. wislizeni,11747.0,(S. Watson) Eckenw.,Populus,,deltoides,subsp.,wislizeni,Subspecies,,,,,,,,V. L. Cory,51943,1946-05-03,1946.0,5.0,3.0,123.0,,,occasional in park,Tree 10 m. tall or more and trunk diameter of about 3 dm.; occasional in park.,,,,,,,,,,,,,United States,Texas,Pecos,,City Park; Fort Stockton.,,,,,,,,,,,,,,,,,,,,preprocessed,2020-09-25 10:38:06,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:7898e54e-cf2e-4f9b-a239-7cc32347b686,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=24922003,370-symbiota_data
14263428,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,a965d12e-35a4-4415-8596-2997f359a732,BRIT343266,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Dipsacales|Adoxaceae|Viburnum,Plantae,Magnoliophyta,,Dipsacales,Adoxaceae,Viburnum rufidulum,45039.0,Raf.,Viburnum,,rufidulum,,,Species,,,,,,,,E. J. Palmer,11435,1917-03-31,1917.0,3.0,31.0,90.0,,1917-03-31,,,,,,,,,,,,,,,United States,Texas,Brown,,,,31.774262,-98.999794,,44356.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:38:47,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:a965d12e-35a4-4415-8596-2997f359a732,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14263428,370-symbiota_data
14241831,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,fe16f75e-398c-4033-8286-e0c4d0027267,BRIT309416,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Helianthus,Plantae,Magnoliophyta,,Asterales,Asteraceae,Helianthus petiolaris,2804.0,Nutt.,Helianthus,,petiolaris,,,Species,,,,,,,,Albert Ruth,662,1929-06-25,1929.0,6.0,25.0,176.0,,1929-06-25,,,,,,,,,,,,,,,United States,Texas,Tarrant,,,,32.771556,-97.29124,,41256.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:10:07,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:fe16f75e-398c-4033-8286-e0c4d0027267,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14241831,370-symbiota_data
26818239,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,1241bb13-ce90-4984-bdee-47bda2555ccc,BRIT414469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:1241bb13-ce90-4984-bdee-47bda2555ccc,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26818239,370-symbiota_data
25266574,BRIT,SMU,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,9b7aa14a-7a37-496c-916c-c1ab1788f358,BRIT562626,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae,Plantae,Magnoliophyta,,Brassicales,Brassicaceae,Lesquerella,4562.0,S. Wats.,Lesquerella,,,,,Genus,,,,,,,,Lloyd H. Shinners,26015,1957-05-09,1957.0,5.0,9.0,129.0,,,petals yellow,"road cut, gravel and red sandy clay.",,,,,,,,,,,,,United States,Oklahoma,Grady,,5.5 miles east of Chickasha.,,,,,,,,,,,,,,,,,,,,apbordelon,2020-07-22 06:38:44,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:9b7aa14a-7a37-496c-916c-c1ab1788f358,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=25266574,370-symbiota_data
14253346,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,6e7a0ff5-4598-46d2-be93-247680c8648e,BRIT332551,,Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Stephanomeria,Plantae,Magnoliophyta,,Asterales,Asteraceae,Stephanomeria pauciflora,2176.0,(Torr.) A. Nels.,Stephanomeria,,pauciflora,,,Species,,,,,,,,V. L. Cory,44788,1944-07-07,1944.0,7.0,7.0,189.0,,1944-07-07,,,,,,,,,,,,,,,United States,Texas,Brewster,,,,29.81195,-103.251756,,114705.0,,Jason Best (BRIT),,,,Georeferenced to county centroid with uncertainty radius that encompasses entire county.,,,,,,,,,,2020-04-11 12:38:37,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:6e7a0ff5-4598-46d2-be93-247680c8648e,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=14253346,370-symbiota_data
26819636,BRIT,,,fea81a47-2365-45cc-bef9-b6bbff7457e6,PreservedSpecimen,0a4df937-8ffb-4a59-aed5-61b40d78187f,BRIT379218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United States,Texas,,,,,,,,,,,,,,,,,,,,,,,,2020-10-16 08:01:24,http://creativecommons.org/licenses/by/4.0/,Botanical Research Institute of Texas,,urn:uuid:0a4df937-8ffb-4a59-aed5-61b40d78187f,https://portal.torcherbaria.org/portal/collections/individual/index.php?occid=26819636,370-symbiota_data
